"date","location","new_cases","new_deaths","total_cases","total_deaths","percentage_cases_growth","days_since_100"
2020-03-06,"World",2864,99,98192,3380,0.0300448995006504,45
2020-03-07,"World",3730,104,101927,3486,0.0379868013687469,46
2020-03-08,"World",3644,96,105592,3584,0.0357510767510081,47
2020-03-09,"World",3979,224,109577,3809,0.037682778998409,48
2020-03-10,"World",4119,201,113702,4012,0.0375900052018215,49
2020-03-11,"World",4611,275,118319,4292,0.0405533763698088,50
2020-03-12,"World",6936,317,125260,4613,0.058621185101294,51
2020-03-13,"World",7488,338,132758,4956,0.0597796583107137,52
2020-03-14,"World",9766,434,142539,5393,0.073562421850284,53
2020-03-15,"World",10968,343,153523,5736,0.0769473617746722,54
2020-03-16,"World",13968,855,167502,6603,0.0909831100226025,55
